explanation_id,explanation_type,axis1_3v,axis1_std,axis1_nvotes,axis2_3v,axis2_std,axis2_nvotes,axis3_3v,axis3_std,axis3_nvotes,axis4_3v,axis4_std,axis4_nvotes
58f76072-b192-4e34-9965-499f60a8a2e8,counterfactual,1.0,0.0,3,1.67,1.155,3,2.67,0.577,3,1.0,0.0,3
59cfe570-1de6-4460-93e6-09e5cc7e8632,feature_attribution,1.0,0.0,3,2.67,0.577,3,,0.0,0,4.0,0.0,3
59d8182d-a9a6-46f0-b098-c7656f516e12,contrastive,1.0,0.0,3,3.67,1.155,3,5.0,0.0,3,5.0,0.0,3
59edf4a5-3f93-4326-a700-2d8f0ed64d70,feature_attribution,2.0,0.0,3,4.0,0.0,3,,0.0,0,5.0,0.0,3
5a4fac42-32ca-4462-b71f-e71b7b6f0059,feature_attribution,1.0,0.0,3,3.33,0.577,3,,0.0,0,1.33,0.577,3
5ac0c2fc-39db-4b1a-9073-cc347586ea6b,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
5ac1dd54-638b-4f8b-bc62-87a64a4404cb,contrastive,1.0,0.0,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,2
5af0b6b6-d3ae-4a2f-85e8-7cec2b00db66,feature_attribution,1.0,0.0,3,3.0,0.0,3,,0.0,0,4.0,0.0,3
5b4523ea-33d8-4958-9b26-1e5eecc7dec1,contrastive,1.0,0.0,3,1.67,1.155,3,2.0,0.0,3,2.33,1.155,3
5b4f27cd-effb-4f18-aec4-73d472def522,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
5b982939-c3a6-4741-94a7-a7b4de6131c8,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,5.0,0.0,3
5bbc6e09-a978-4f9d-8183-aff468f23d7a,feature_attribution,1.67,0.577,3,5.0,0.0,3,,0.0,0,4.0,0.0,3
5bc757d9-4965-49a0-b414-2b3f85c34d1b,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
5bcbe9c2-6e1d-41ad-a62b-d2d122f7d108,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
5bf15089-a05b-4f7d-a691-dbc10847004c,counterfactual,1.0,0.0,3,1.0,0.0,3,1.67,0.577,3,1.0,0.0,3
5c105400-4f56-4805-99ed-e3d1a25efa6f,counterfactual,1.0,0.0,3,2.67,0.577,3,1.33,0.577,3,4.33,0.577,3
5c22c0a2-ac3c-40bc-aab7-342df4649da4,feature_attribution,1.0,0.0,3,4.0,1.0,3,,0.0,0,4.33,0.577,3
5c4f1bd6-6e42-4e85-a5ba-d03afa6d3f70,counterfactual,1.0,0.0,3,3.33,0.577,3,1.67,1.155,3,4.67,0.577,3
5c968cd7-3031-4473-9e7f-c1c9cec23e63,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
5cafb75b-037b-4e88-a7ed-e81b10ad421c,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
5cbaa43b-be06-4f83-9b52-348b4613a89f,feature_attribution,1.67,0.577,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
5d0057a9-ba5e-4cbf-a84e-79d50f62f2ee,contrastive,3.67,2.309,3,3.67,2.309,3,3.33,2.082,3,3.67,2.309,3
5d7653b3-e64b-4af7-9d22-750121a15336,counterfactual,1.0,0.0,3,2.0,0.0,3,3.0,0.0,3,2.33,1.528,3
5ddea27f-79ac-4d06-9861-d0e753e9209f,counterfactual,1.0,0.0,3,1.67,1.155,3,1.0,0.0,3,3.0,1.0,3
5dee723b-4f75-41f6-8e99-4ad8bd9dda64,counterfactual,1.0,0.0,3,4.33,1.155,3,3.0,0.0,3,5.0,0.0,3
5e603c43-691b-4dbe-b8b1-aa7cc05ac073,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,3.33,1.155,3
5e8d1700-5122-4019-a710-df91e378962f,contrastive,1.0,0.0,3,1.0,0.0,3,1.33,0.577,3,2.67,2.082,3
5eb3796f-a031-4424-aad8-531947f05175,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,4.67,0.577,3
5ece3489-588e-43ca-8f98-b0a0bd11b9bb,abductive,1.0,0.0,3,1.67,1.155,3,,0.0,0,1.0,0.0,3
5f0d6b58-f8a6-499b-a6d9-b0c1ae0037e3,feature_attribution,1.0,0.0,3,3.0,0.0,3,,0.0,0,1.0,0.0,3
5f18e924-e580-42c2-ba93-5e7ab918b644,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,5.0,0.0,3
6046c609-ddb7-4e75-8216-78b252a4ab9d,contrastive,2.0,0.0,3,4.33,0.577,3,3.0,0.0,3,5.0,0.0,3
607cda38-687b-4f18-b22e-6d2a8258b1e0,counterfactual,1.0,0.0,3,1.67,1.155,3,1.33,0.577,3,3.33,0.577,3
60811a86-ad84-462d-92fd-2b07be84794f,counterfactual,1.0,0.0,3,1.0,0.0,3,1.33,0.577,3,1.0,0.0,3
6116b4cb-9dda-4376-897e-68b0a4732204,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,3.33,0.577,3
614b05c5-0579-44f5-b1b8-6016ac9aac25,abductive,1.0,0.0,3,1.33,0.577,3,,0.0,0,1.0,0.0,3
61921317-f002-4523-93c8-388b8e83a561,feature_attribution,1.0,0.0,3,3.67,0.577,3,,0.0,0,4.33,0.577,3
61c5b2f9-4f71-4183-8f67-6a1e07809d44,contrastive,1.0,0.0,3,3.67,1.155,3,5.0,0.0,3,1.0,0.0,3
621da4cf-5c7b-4d91-92ac-d3e1c4a2e455,contrastive,1.0,0.0,3,2.33,1.155,3,1.0,0.0,3,5.0,0.0,3
62ad832d-7f9f-4ace-b660-cef60cefd459,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
62b5678f-efe8-44e6-8a5e-231d55623269,contrastive,1.0,0.0,3,1.33,0.577,3,2.33,1.155,3,3.33,0.577,3
631d7633-22d0-4f3f-9ab2-ba38c702ded5,counterfactual,1.0,0.0,3,1.0,0.0,3,2.33,0.577,3,1.0,0.0,3
635324fc-a8db-445a-b3a7-3a805bb2ba81,feature_attribution,1.0,0.0,3,4.0,0.0,3,,0.0,0,5.0,0.0,3
63d6482c-eac8-4f41-8de9-34d8a7a90156,abductive,1.0,0.0,3,1.33,0.577,3,,0.0,0,2.33,2.309,3
63dac1e5-b28e-4796-b305-817b953f9d28,feature_attribution,1.0,0.0,3,3.33,0.577,3,,0.0,0,1.67,1.155,3
63ef3f5d-f796-4a45-9206-ab75fb735566,abductive,1.0,0.0,3,2.33,1.155,3,,0.0,0,4.0,1.732,3
63ff39ed-b8d1-4783-b0fc-a171ad1298cf,contrastive,1.0,0.0,3,2.33,2.309,3,1.0,0.0,3,2.33,2.309,3
641aff9f-39b7-483c-b67b-0a94d9a7d5b8,contrastive,1.0,0.0,3,3.0,0.0,3,1.67,0.577,3,1.0,0.0,3
642765af-1989-421f-93a3-4ad2738e7634,feature_attribution,1.0,0.0,3,3.0,0.0,3,,0.0,0,4.0,0.0,3
643d0890-c612-4121-bee7-e5e9d40bae51,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
648108c8-4f39-4609-9721-aed601d56a83,feature_attribution,1.33,0.577,3,4.67,0.577,3,,0.0,0,4.67,0.577,3
6501b5f0-843c-4bd6-815d-06628fa0e994,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
65f83b47-1c02-4607-8327-2f8069d96e00,feature_attribution,1.67,0.577,3,4.0,0.0,3,,0.0,0,5.0,0.0,3
65fdf045-2e94-4c02-b3ed-28247e1719c2,feature_attribution,5.0,0.0,3,5.0,0.0,3,,0.0,0,4.33,0.577,3
661d7440-5526-4e9f-9ae6-044c81d5abac,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,2.33,2.309,3
6645e739-41d2-46d2-a5a2-8a7d34f5093b,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
6655cd43-5f32-453a-be1a-321a0ae1c10e,feature_attribution,1.0,0.0,3,4.33,0.577,3,,0.0,0,4.67,0.577,3
66b27be6-968f-4136-8772-f2a63709bc59,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
66cbf2e5-7434-49c1-81e1-22e4c6bab89e,feature_attribution,1.33,0.577,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
66dbadfd-e848-4293-b3e4-71a6da25e7ef,contrastive,1.0,0.0,3,3.0,0.0,3,2.67,0.577,3,3.67,1.155,3
6742bbca-ce21-4de1-a6b9-d619bc34d15a,abductive,1.0,0.0,3,2.33,2.309,3,,0.0,0,2.67,1.528,3
6784cea0-436f-4af9-ab10-b186d276bce7,abductive,1.0,0.0,3,1.33,0.577,3,,0.0,0,2.67,2.082,3
67d840af-915a-457d-8990-532dc58ecf62,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
67dd69a3-8558-44b2-a676-86ea648719e6,contrastive,1.0,0.0,2,1.0,0.0,2,1.0,0.0,2,4.0,0.0,2
67e37811-3bec-439a-8a3b-fd5f09ff2ab3,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,5.0,0.0,3
67f13ef6-ec92-4874-97f0-47967389691e,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,3.0,0.0,3
681e300f-063d-48e5-8534-e10f79cc33df,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,2.67,2.082,3
684dfc0e-0847-4b98-8941-e0ed37a84bda,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,5.0,0.0,3
68880588-da9f-427f-90d2-9ec95e9b2a44,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
68c13d94-c219-4611-ab59-8bc66e9a5d54,feature_attribution,1.5,0.707,2,5.0,0.0,2,,0.0,0,5.0,0.0,2
68c412f0-4554-4425-a50d-96725d4d3d48,counterfactual,1.0,0.0,3,1.0,0.0,3,4.0,1.732,3,1.0,0.0,3
68cb25e3-a689-4622-845c-1ce56b32984b,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.67,1.155,3
68e13bb9-9423-4291-88fd-f7b8e7e74d42,contrastive,1.0,0.0,3,3.67,2.309,3,5.0,0.0,3,1.33,0.577,3
68fd1520-34f3-423f-a7ad-3e0f5035a8e2,counterfactual,1.0,0.0,3,1.0,0.0,3,4.0,0.0,3,1.0,0.0,3
693c31e5-a889-4b8f-b4e0-54530fdda472,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
697d9c50-0ee8-4085-a2fb-591f1f6481bf,abductive,1.0,0.0,3,1.67,1.155,3,,0.0,0,3.33,1.155,3
6987852e-a3ef-495c-b77f-045744549ebc,abductive,1.0,0.0,3,1.67,1.155,3,,0.0,0,1.0,0.0,3
6a606f45-64ec-4d12-a9d5-b7078e86ea96,feature_attribution,2.0,0.0,3,5.0,0.0,3,,0.0,0,4.0,0.0,3
6a7c1189-5d05-4b4f-9d16-2e0d2c5ef3b6,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
6ad83cb8-be11-4f88-8b96-346d98bdb824,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,4.67,0.577,3
6ae1b9b9-a572-4e00-b73f-5945a107bf1a,counterfactual,1.0,0.0,3,2.0,1.0,3,4.0,0.0,3,3.33,0.577,3
6b848324-5b75-4ca6-b0ed-5d83d4016c78,feature_attribution,1.33,0.577,3,5.0,0.0,3,,0.0,0,3.67,0.577,3
6be120ce-5af2-45b4-9710-1d391450d2dd,counterfactual,1.0,0.0,3,2.33,1.155,3,2.0,0.0,3,3.0,0.0,3
6c25b507-8e0c-459c-b8f3-442362833dff,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.33,0.577,3
6c3225ab-e748-410d-b051-1fa625665e8c,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
6c7b51ce-4bb8-4fcd-9743-6e1b177eb5ec,counterfactual,1.0,0.0,3,3.0,0.0,3,2.0,1.0,3,4.0,1.0,3
6c987f21-bbaf-433c-8e36-408338f84932,feature_attribution,1.0,0.0,3,3.33,0.577,3,,0.0,0,2.0,0.0,3
6d2ace3f-159e-4600-9820-7a78840850be,contrastive,1.0,0.0,3,5.0,0.0,3,5.0,0.0,3,3.67,1.155,3
6d5a4680-d252-487b-8bb1-ea31bda6ea78,feature_attribution,1.0,0.0,3,2.67,0.577,3,,0.0,0,4.0,1.0,3
6d5b7e2d-ea40-4991-8132-fda454efa030,counterfactual,1.0,0.0,3,1.33,0.577,3,3.0,0.0,3,2.67,1.155,3
6d742185-661d-41d8-b025-ee507855150d,feature_attribution,1.0,0.0,3,4.67,0.577,3,,0.0,0,2.0,1.732,3
6d767726-f3a7-4d35-a145-7e009f262889,feature_attribution,1.0,0.0,3,3.67,0.577,3,,0.0,0,4.0,0.0,3
6dde1b45-0117-4128-a294-2da66fc0082b,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,4.33,0.577,3
6dea547c-922e-40d2-b5af-1f6027c08e07,contrastive,2.0,0.0,3,4.0,0.0,3,1.67,0.577,3,5.0,0.0,3
6e1271be-052c-4fec-b60e-c3ec6bba2798,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,3.33,2.082,3
6e27f2cf-aefb-4064-a29b-813ecb31a430,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,3.33,2.082,3
6e30097d-1714-4dcf-a56b-eba4b31047fd,contrastive,1.0,0.0,3,1.67,1.155,3,1.67,0.577,3,1.0,0.0,3
6e8caf5c-7f7a-4918-8c2a-511468adae3f,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
6e909c35-aedc-49dd-b5e5-062c3b50e079,feature_attribution,1.0,0.0,3,4.33,1.155,3,,0.0,0,2.33,1.155,3
6f5ae215-f4ca-40f9-a290-d1dff9e1e30f,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,2.0,0.0,3
6f9bb372-dcad-4d68-8dc8-e40f45dcedd0,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
6fb18e2e-775d-462d-a5ea-5a6123f669cc,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,4.33,0.577,3
6fea4e29-a3d4-4d48-9bb2-8c2fad9ebb12,abductive,1.33,0.577,3,2.33,1.155,3,,0.0,0,4.0,0.0,3
70159741-560c-4101-be60-556c35342814,contrastive,1.0,0.0,3,1.0,0.0,3,1.33,0.577,3,4.0,0.0,3
70163c43-7d6e-4003-a1fd-deab497e86fc,counterfactual,1.0,0.0,3,2.67,1.528,3,1.0,0.0,3,4.67,0.577,3
701e27b8-d5f1-4b90-a071-504287f299d6,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.33,0.577,3
702614a3-3482-4e35-9d7b-fd6924f5935c,contrastive,1.0,0.0,3,3.0,0.0,3,2.0,0.0,3,3.0,0.0,3
702d9b8f-935d-444c-999b-9dc4346bb183,counterfactual,1.0,0.0,3,1.0,0.0,3,2.0,1.0,3,4.33,0.577,3
708c5a3b-57df-45d5-b967-005692bfe813,contrastive,1.33,0.577,3,4.0,0.0,3,1.0,0.0,3,5.0,0.0,3
708f1b0c-11a7-47fe-88ca-819e17a2a5ef,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
70e671ca-02aa-48ec-98f0-7de1e288dfb8,contrastive,1.0,0.0,3,3.67,2.309,3,5.0,0.0,3,3.67,2.309,3
70f439c0-d7ca-4612-989c-a794c7e47316,counterfactual,1.0,0.0,3,1.33,0.577,3,2.33,0.577,3,1.67,0.577,3
714bb917-dd00-4f68-94f3-bf9d1fcb575f,contrastive,1.0,0.0,3,1.0,0.0,3,1.33,0.577,3,2.67,1.155,3
715a000e-4564-4a62-9b75-2df4181c435b,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,2.33,1.528,3
71970f8c-5333-4805-a818-fa97f154e8d8,contrastive,1.0,0.0,3,3.0,0.0,3,3.0,0.0,3,4.67,0.577,3
71e3a768-ad80-4b42-a8b5-b9c5f8086847,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
720e1477-c4a4-468d-b9ed-c682a15a5d7b,abductive,1.67,0.577,3,1.67,1.155,3,,0.0,0,1.33,0.577,3
72206ed2-b40b-4dfc-b83b-b0322cd1082c,feature_attribution,1.0,0.0,3,4.0,0.0,3,,0.0,0,5.0,0.0,3
722ffbe4-50fb-438e-9db2-fcd54996db04,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
723e49ba-737f-4bf9-a47f-178ff260568a,feature_attribution,1.0,0.0,3,4.0,0.0,3,,0.0,0,4.33,0.577,3
72450ab1-8584-4aac-a82d-467a117c400b,feature_attribution,1.0,0.0,3,4.0,0.0,3,,0.0,0,2.67,0.577,3
72921586-f4fd-4739-8488-7932231167a9,counterfactual,1.67,0.577,3,3.33,1.155,3,4.0,0.0,3,3.0,0.0,3
73195679-b59c-4d69-8be1-8b3fb3f414ca,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,2.33,1.528,3
73f094e9-a08d-4b1c-8af1-019c3bf0dc59,counterfactual,1.0,0.0,3,1.0,0.0,3,1.33,0.577,3,1.0,0.0,3
7400113e-2a09-47ea-9da5-d9c1b1434eee,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.33,0.577,3
7400199b-49b6-44be-8c8d-619a4b794ac0,feature_attribution,1.33,0.577,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
74412d7a-8713-4149-9f14-626caa5ae0ed,counterfactual,1.0,0.0,3,1.0,0.0,3,1.33,0.577,3,1.0,0.0,3
744975b7-a93d-4358-81e3-a82da3decad2,counterfactual,1.0,0.0,3,1.0,0.0,3,1.33,0.577,3,1.33,0.577,3
746fcd0a-4497-4baa-a31b-b8676dae7cc7,counterfactual,1.67,0.577,3,4.0,0.0,3,3.33,0.577,3,5.0,0.0,3
74d6a843-edfa-4829-8430-048fbb3d4d7a,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,2.0,1.732,3
74ff0d8e-d128-45f7-ad48-952185346c73,counterfactual,1.0,0.0,3,3.33,1.528,3,4.0,0.0,3,3.0,0.0,3
75096d35-5d20-4e54-9c12-269598149565,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
751ad756-1a1f-4ed8-bdd2-2bac202f3e34,contrastive,5.0,0.0,3,4.0,0.0,3,4.0,0.0,3,4.67,0.577,3
756fa318-8a77-4a28-80d8-31961b12a9a6,abductive,1.0,0.0,3,2.67,0.577,3,,0.0,0,4.33,0.577,3
75830179-b5c1-4e09-bc57-be1465b3a414,abductive,1.0,0.0,3,2.33,1.155,3,,0.0,0,3.67,2.309,3
761def6c-e321-40f6-a534-2ac13640bf15,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
762917c3-61ee-452f-916d-d2bb515c1e65,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
766cbde4-d6cb-4906-93af-6063f58651ef,counterfactual,2.0,0.0,3,4.0,0.0,3,4.0,0.0,3,5.0,0.0,3
771378e1-794b-4ae1-bce6-2f512620eaf8,feature_attribution,1.0,0.0,3,4.33,0.577,3,,0.0,0,5.0,0.0,3
7738ed30-818d-4c33-9c5a-7e3727911c29,feature_attribution,1.0,0.0,3,4.67,0.577,3,,0.0,0,5.0,0.0,3
776c62c8-c987-49e5-82ce-5c07b97d244f,abductive,1.0,0.0,3,2.0,1.0,3,,0.0,0,2.33,1.528,3
7796b520-1dfb-4040-b146-a1cb24b4e386,contrastive,1.0,0.0,3,1.33,0.577,3,1.0,0.0,3,4.0,1.732,3
77ad71d3-b4ae-4fae-a3cc-005cebf39936,counterfactual,1.0,0.0,3,3.0,0.0,3,1.0,0.0,3,3.67,0.577,3
77bf4a42-1b88-49d2-ae31-0a0982c350cf,feature_attribution,1.67,0.577,3,4.0,0.0,3,,0.0,0,5.0,0.0,3
77cb9f98-3e82-4aef-bb13-55e1f838e98a,contrastive,1.0,0.0,2,5.0,0.0,2,5.0,0.0,2,5.0,0.0,2
7848e6d8-946c-480f-9249-c7892b1fb83f,contrastive,1.0,0.0,3,2.33,1.155,3,1.67,0.577,3,1.67,1.155,3
789023e8-0206-49c8-945f-c90252140fa8,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.33,0.577,3
78c96cee-e29d-4724-bab9-bae02ade6e24,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
796babeb-38e7-4804-9634-2ce9b7275770,abductive,1.0,0.0,3,1.67,1.155,3,,0.0,0,1.0,0.0,3
79b5561c-e10a-455f-9017-ee509ba7d72a,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
7a3443a5-384d-4de5-bce9-d8398a11b429,counterfactual,1.0,0.0,3,3.0,0.0,3,4.0,0.0,3,2.0,1.0,3
7a3946ac-08df-45cb-9a1d-2e2c117cd624,feature_attribution,1.0,0.0,3,4.33,0.577,3,,0.0,0,2.33,1.528,3
7af07563-4cb0-49dc-a0bd-b34b07d8e592,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,4.33,0.577,3
7aff4a65-4fe4-4957-9645-f87b1727634a,contrastive,1.0,0.0,3,5.0,0.0,3,5.0,0.0,3,4.67,0.577,3
7b08d08a-37fc-41d4-ac04-8b342661427a,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,4.67,0.577,3
7b0c571e-c5ec-4d34-8ea3-ebd2a34184e9,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
7b29f485-4595-48ff-a0c9-ed20735ad1a9,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
7b446f98-b045-468b-b53c-a71d5242969d,counterfactual,1.67,0.577,3,4.33,0.577,3,3.33,0.577,3,5.0,0.0,3
7bb91290-3abc-4f47-9fd1-f1147a12713d,feature_attribution,1.67,0.577,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
7bff5dd8-c4a1-4cba-9e7e-9caec31d3585,contrastive,1.0,0.0,3,2.33,2.309,3,1.67,1.155,3,1.0,0.0,3
7c02ed73-9a19-49c8-9398-3868feb0597a,contrastive,1.0,0.0,3,1.33,0.577,3,2.0,0.0,3,4.0,1.0,3
7c3767d5-36c5-4687-8eea-2062f77bcc65,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
7c938305-affc-4bf1-84cf-6ff8adea3025,counterfactual,1.0,0.0,2,5.0,0.0,2,3.0,0.0,2,5.0,0.0,2
7c9fa5b1-f011-4328-8d28-55262dc9d5d6,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,5.0,0.0,3
7ca18327-8ea9-4ba9-b025-c9f6a065fcad,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
7ccb99e2-8698-4f13-8735-d50153adac9c,feature_attribution,1.0,0.0,3,4.0,0.0,3,,0.0,0,4.0,0.0,3
7d5d9b96-7e96-4c3a-ad09-289dec9888e7,feature_attribution,1.0,0.0,3,4.67,0.577,3,,0.0,0,3.0,0.0,3
7e2dd5b9-8110-4432-b158-81f5463dd3c3,contrastive,1.0,0.0,3,1.67,1.155,3,1.0,0.0,3,3.33,0.577,3
7e817b95-a9d4-4049-a96f-0195d475edc0,feature_attribution,1.0,0.0,3,4.0,1.0,3,,0.0,0,1.33,0.577,3
7ea6ced4-3fb7-4e85-a638-dc55d72d5313,counterfactual,1.0,0.0,3,1.0,0.0,3,1.67,0.577,3,2.67,1.528,3
7edbc668-f131-4875-ba09-542124608ad8,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
7f519573-3edd-483a-824a-e83ebcbbc51d,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.33,0.577,3
7fbc7051-920f-471b-a79a-580e9f3ab5d0,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
7fbcd5ea-271e-407d-92f2-0c1e49355945,contrastive,1.0,0.0,3,3.0,0.0,3,1.0,0.0,3,3.67,1.155,3
7fd4b14d-2b44-4da5-9226-3c2f39be6862,counterfactual,1.0,0.0,2,4.0,0.0,2,2.0,0.0,2,4.5,0.707,2
8006ecc9-7f84-4216-ba2f-67de7bbb8738,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,3.33,2.082,3
800a4dad-c049-438a-a3f3-6b0fcd50344c,counterfactual,1.0,0.0,3,3.67,0.577,3,1.0,0.0,3,5.0,0.0,3
8019e618-257d-416f-9853-564ad961502f,counterfactual,1.0,0.0,3,1.0,0.0,3,2.33,0.577,3,1.0,0.0,3
80524ed3-faf6-4107-abc0-2e77df68e750,feature_attribution,1.33,0.577,3,4.67,0.577,3,,0.0,0,4.67,0.577,3
80936fb7-413b-4eaa-82a8-ccb8cd638804,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,3.67,0.577,3
80d13bc2-6e8f-4409-a4fe-5f3efd91fe79,counterfactual,1.0,0.0,3,1.0,0.0,3,2.67,0.577,3,1.0,0.0,3
80ed41e2-33cf-47c3-93b0-2f022c5fe5b3,counterfactual,1.0,0.0,3,2.33,1.155,3,1.0,0.0,3,4.67,0.577,3
81022e63-6013-4eaa-bdfb-7a3f9f35080c,feature_attribution,1.33,0.577,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
81257d73-cb37-4fd4-8fa4-43912ac878b9,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
812b0293-b4e9-4c47-8b84-df3a516d9dfc,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,3.0,1.732,3
81bf4c65-3174-4fb3-90fe-742455fcdf9d,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
82b9c406-39d1-47b0-a522-8c8e3a331716,feature_attribution,1.0,0.0,3,3.0,0.0,3,,0.0,0,4.33,0.577,3
82bb2638-f7f3-4f42-bc0e-469c3d90dfc4,counterfactual,1.0,0.0,3,1.0,0.0,3,1.67,0.577,3,1.33,0.577,3
83122c4f-882b-4246-9eb7-7736867d2ec8,contrastive,1.0,0.0,2,1.0,0.0,2,2.5,0.707,2,2.5,0.707,2
8316ffd0-d839-4363-91d6-cb2ee37c26a6,feature_attribution,1.67,0.577,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
831b4cc6-d9db-47f4-9c6c-111f10c058c6,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
837101b6-d81c-4959-878b-03c0c4ca4e8e,contrastive,1.0,0.0,3,1.67,1.155,3,1.0,0.0,3,4.67,0.577,3
837c8e23-c1c4-4215-be2b-5b152a1f8150,feature_attribution,1.0,0.0,3,3.67,0.577,3,,0.0,0,2.0,1.0,3
840e6e47-6a0f-4afc-bccf-e560c8bb6e08,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
842972c5-3f60-4ecb-b955-75fd6a2f547a,feature_attribution,2.0,0.0,3,4.33,0.577,3,,0.0,0,5.0,0.0,3
84363c19-2a7b-4d68-97d6-a57fd4e62163,feature_attribution,1.0,0.0,3,4.0,1.0,3,,0.0,0,5.0,0.0,3
